# pu238cd113
1.000000000000000082e-05,1.424875188898121017e-43
1.002836715985624398e-05,1.607787539411581161e-43
1.005681478928831749e-05,1.814799710113232992e-43
1.008534311656555452e-05,2.049167070047884370e-43
1.011395237060482290e-05,2.314595349856611094e-43
1.014264278097235979e-05,2.615304394246301729e-43
1.017141457788562163e-05,2.956101141068945102e-43
1.020026799221512215e-05,3.342463191160515145e-43
1.022920325548629081e-05,3.780634538985129472e-43
1.025822059988132949e-05,4.277735271732486435e-43
1.028732025824107422e-05,4.841887318795610585e-43
1.031650246406686210e-05,5.482358650297634912e-43
1.034576745152241339e-05,6.209728689225742231e-43
1.037511545543570002e-05,7.036078124555632829e-43
1.040454671130083117e-05,7.975206801537659154e-43
1.043406145527995394e-05,9.042883930556186968e-43
1.046365992420513377e-05,1.025713550985275261e-42
1.049334235558026202e-05,1.163857461410277224e-42
1.052310898758296681e-05,1.321078107681691176e-42
1.055296005906651037e-05,1.500073810897839194e-42
1.058289580956171866e-05,1.703933457153860787e-42
1.061291647927889896e-05,1.936194298131959607e-42
1.064302230910976608e-05,2.200908490877437248e-42
1.067321354062937357e-05,2.502719725714942300e-42
1.070349041609805852e-05,2.846951503692463671e-42
1.073385317846338127e-05,3.239708871483964709e-42
1.076430207136207186e-05,3.687995707915825743e-42
1.079483733912199349e-05,4.199849988719183121e-42
1.082545922676409577e-05,4.784499842347061457e-42
1.085616798000438151e-05,5.452543658607830140e-42
1.088696384525588372e-05,6.216158033811612146e-42
1.091784706963063409e-05,7.089337943211849726e-42
1.094881790094165693e-05,8.088174237908099574e-42
1.097987658770497153e-05,9.231174385585002541e-42
1.101102337914149633e-05,1.053963333186112819e-41
1.104225852517919017e-05,1.203806247427495116e-41
1.107358227645496154e-05,1.375468604046597430e-41
1.110499488431670822e-05,1.572201567708776461e-41
1.113649660082532642e-05,1.797751582263772127e-41
1.116808767875673864e-05,2.056437449840711622e-41
1.119976837160392141e-05,2.353239655704197168e-41
1.123153893357893987e-05,2.693903923636537456e-41
1.126339961961498575e-05,3.085061314584255617e-41
1.129535068536842210e-05,3.534367564505159713e-41
1.132739238722083989e-05,4.050664805244074484e-41
1.135952498228110782e-05,4.644169335972064161e-41
1.139174872838744417e-05,5.326689725321124933e-41
1.142406388410947508e-05,6.111880241184695835e-41
1.145647070875032335e-05,7.015535444316363083e-41
1.148896946234867180e-05,8.055932764573703148e-41
1.152156040568086561e-05,9.254231029956057463e-41
1.155424380026299771e-05,1.063493426788811456e-40
1.158701990835300436e-05,1.222643168021395206e-40
1.161988899295277591e-05,1.406162654890928173e-40
