# u233gd155
1.000000000000000082e-05,1.946844225403149863e-118
1.002836715985624398e-05,2.689947923349681598e-118
1.005681478928831749e-05,3.720097049331713810e-118
1.008534311656555452e-05,5.149481706082847789e-118
1.011395237060482290e-05,7.134651236449758245e-118
1.014264278097235979e-05,9.894254699144431020e-118
1.017141457788562163e-05,1.373395642630005168e-117
1.020026799221512215e-05,1.908146093490883343e-117
1.022920325548629081e-05,2.653579462914463003e-117
1.025822059988132949e-05,3.693671191152096338e-117
1.028732025824107422e-05,5.146253468081642846e-117
1.031650246406686210e-05,7.176820231408937809e-117
1.034576745152241339e-05,1.001802405362555509e-116
1.037511545543570002e-05,1.399723759575750946e-116
1.040454671130083117e-05,1.957555212037089137e-116
1.043406145527995394e-05,2.740301120073858825e-116
1.046365992420513377e-05,3.839691252369857584e-116
1.049334235558026202e-05,5.385291756204324624e-116
1.052310898758296681e-05,7.560286563339524600e-116
1.055296005906651037e-05,1.062391385319690494e-115
1.058289580956171866e-05,1.494339460017508883e-115
1.061291647927889896e-05,2.103941264649704388e-115
1.064302230910976608e-05,2.965096045711520331e-115
1.067321354062937357e-05,4.182788594743772059e-115
1.070349041609805852e-05,5.906310187122646122e-115
1.073385317846338127e-05,8.348163944640141021e-115
1.076430207136207186e-05,1.181112502768158095e-114
1.079483733912199349e-05,1.672701110698118681e-114
1.082545922676409577e-05,2.371228518573264053e-114
1.085616798000438151e-05,3.364787699670533365e-114
1.088696384525588372e-05,4.779388467730252060e-114
1.091784706963063409e-05,6.795456162597427632e-114
1.094881790094165693e-05,9.671586883430272957e-114
1.097987658770497153e-05,1.377878489257751091e-113
1.101102337914149633e-05,1.964985672368997781e-113
1.104225852517919017e-05,2.805074303140309558e-113
1.107358227645496154e-05,4.008363482996982088e-113
1.110499488431670822e-05,5.733618664628568507e-113
1.113649660082532642e-05,8.209765139562145904e-113
1.116808767875673864e-05,1.176722677785320885e-112
1.119976837160392141e-05,1.688341209378484509e-112
1.123153893357893987e-05,2.424880133666581075e-112
1.126339961961498575e-05,3.486306290311670249e-112
1.129535068536842210e-05,5.017498705560126975e-112
1.132739238722083989e-05,7.228642119892515339e-112
1.135952498228110782e-05,1.042497848004730355e-111
1.139174872838744417e-05,1.505025524183132126e-111
1.142406388410947508e-05,2.175024176165459648e-111
1.145647070875032335e-05,3.146567921607924749e-111
1.148896946234867180e-05,4.556844503700521154e-111
1.152156040568086561e-05,6.606123131823825642e-111
1.155424380026299771e-05,9.587066959611799314e-111
1.158701990835300436e-05,1.392780847979103283e-110
1.161988899295277591e-05,2.025531644177507287e-110
1.165285131781026596e-05,2.948871134725539204e-110
1.168590714742160047e-05,4.297682923399012833e-110
1.171905674703321393e-05,6.270123049923790853e-110
1.175230038264396190e-05,9.157610749788715551e-110
1.178563832100726571e-05,1.338918146218734668e-109
1.181907082963325370e-05,1.959715018183781806e-109
1.185259817679090090e-05,2.871442845313146960e-109
