# u233cd113
1.000000000000000082e-05,3.429429367175031397e-42
1.002836715985624398e-05,3.869668865404231892e-42
1.005681478928831749e-05,4.367912733209982324e-42
1.008534311656555452e-05,4.931996134260302214e-42
1.011395237060482290e-05,5.570838184417536453e-42
1.014264278097235979e-05,6.294595394614161219e-42
1.017141457788562163e-05,7.114837320877746339e-42
1.020026799221512215e-05,8.044747704828624514e-42
1.022920325548629081e-05,9.099354883538217898e-42
1.025822059988132949e-05,1.029579581951395946e-41
1.028732025824107422e-05,1.165361876173091431e-41
1.031650246406686210e-05,1.319513031098690022e-41
1.034576745152241339e-05,1.494579354350693523e-41
1.037511545543570002e-05,1.693468486440955017e-41
1.040454671130083117e-05,1.919501843909808921e-41
1.043406145527995394e-05,2.176474841110275401e-41
1.046365992420513377e-05,2.468726068870450499e-41
1.049334235558026202e-05,2.801216790395313380e-41
1.052310898758296681e-05,3.179622325607073821e-41
1.055296005906651037e-05,3.610437139286531925e-41
1.058289580956171866e-05,4.101095731236923081e-41
1.061291647927889896e-05,4.660111754490853545e-41
1.064302230910976608e-05,5.297238167603805182e-41
1.067321354062937357e-05,6.023651667799943244e-41
1.070349041609805852e-05,6.852165163037214266e-41
1.073385317846338127e-05,7.797472634459581166e-41
1.076430207136207186e-05,8.876431429636501616e-41
1.079483733912199349e-05,1.010838782712687184e-40
1.082545922676409577e-05,1.151555264253186792e-40
1.085616798000438151e-05,1.312343472668243766e-40
1.088696384525588372e-05,1.496134146286937595e-40
1.091784706963063409e-05,1.706295683121032781e-40
1.094881790094165693e-05,1.946700930843451821e-40
1.097987658770497153e-05,2.221804385033102992e-40
1.101102337914149633e-05,2.536731450845914860e-40
1.104225852517919017e-05,2.897381691701209274e-40
1.107358227645496154e-05,3.310548301355374571e-40
1.110499488431670822e-05,3.784056400373825214e-40
1.113649660082532642e-05,4.326923183225370382e-40
1.116808767875673864e-05,4.949543438288381892e-40
1.119976837160392141e-05,5.663904541985238445e-40
1.123153893357893987e-05,6.483835704156177449e-40
1.126339961961498575e-05,7.425297031180720781e-40
1.129535068536842210e-05,8.506714895673177849e-40
1.132739238722083989e-05,9.749371179608461125e-40
1.135952498228110782e-05,1.117785521824332990e-39
1.139174872838744417e-05,1.282058874665786632e-39
1.142406388410947508e-05,1.471043587610022831e-39
1.145647070875032335e-05,1.688541214709790917e-39
1.148896946234867180e-05,1.938950907159599637e-39
1.152156040568086561e-05,2.227365334745485898e-39
1.155424380026299771e-05,2.559682317628205039e-39
1.158701990835300436e-05,2.942734792332706384e-39
1.161988899295277591e-05,3.384442182428459284e-39
1.165285131781026596e-05,3.893986768431491972e-39
1.168590714742160047e-05,4.482019266602656119e-39
1.171905674703321393e-05,5.160898548679535111e-39
1.175230038264396190e-05,5.944971283187012474e-39
1.178563832100726571e-05,6.850898276288268684e-39
1.181907082963325370e-05,7.898035462675967781e-39
1.185259817679090090e-05,9.108878876119207022e-39
1.188622063151018552e-05,1.050958455200304324e-38
1.191993846358424890e-05,1.213057622433454469e-38
1.195375194357155545e-05,1.400725592903762523e-38
1.198766134279807293e-05,1.618083527526210420e-38
1.202166693335943911e-05,1.869930826943031319e-38
1.205576898812315054e-05,2.161859025886274851e-38
1.208996778073075468e-05,2.500385190486832426e-38
1.212426358560003692e-05,2.893108221992546500e-38
1.215865667792723132e-05,3.348892075317674637e-38
1.219314733368922463e-05,3.878080615274764456e-38
1.222773582964577379e-05,4.492749677394125213e-38
1.226242244334172178e-05,5.207002897850159750e-38
1.229720745310922703e-05,6.037319056605786334e-38
1.233209113807000123e-05,7.002960073241258044e-38
1.236707377813754047e-05,8.126450446193556622e-38
1.240215565401937831e-05,9.434140881056553889e-38
1.243733704721933552e-05,1.095687116898380646e-37
1.247261824003977996e-05,1.273075011972004807e-37
1.250799951558389154e-05,1.479807360587811808e-37
1.254348115775792889e-05,1.720840563169721231e-37
1.257906345127351801e-05,2.001985191496212334e-37
1.261474668164992916e-05,2.330056090135698843e-37
1.265053113521636717e-05,2.713049357876557650e-37
1.268641709911427372e-05,3.160351111898560425e-37
1.272240486129962785e-05,3.682983847747075780e-37
1.275849471054526177e-05,4.293897290472200302e-37
1.279468693644316819e-05,5.008311919617137385e-37
1.283098182940683638e-05,5.844124882595398573e-37
1.286737968067356972e-05,6.822389834606435993e-37
1.290388078230683364e-05,7.967884415135663012e-37
1.294048542719859343e-05,9.309781658887142019e-37
1.297719390907166731e-05,1.088244472371033377e-36
1.301400652248207777e-05,1.272636799673547990e-36
1.305092356282142162e-05,1.488929202878368531e-36
1.308794532631923822e-05,1.742752498561614270e-36
1.312507211004538463e-05,2.037962536998769326e-36
1.316230421191242250e-05,2.265691824203518883e-36
1.319964193067803215e-05,2.519621997292796773e-36
1.323708556594730292e-05,2.802852356205587400e-36
1.327463541817530308e-05,3.118858650360710267e-36
1.331229178866937697e-05,3.471539975918927815e-36
1.335005497959158956e-05,3.865271659045508426e-36
1.338792529396116082e-05,4.304964907277518448e-36
1.342590303565688481e-05,4.796134115614955415e-36
1.346398850941957428e-05,5.344972832735996729e-36
1.350218202085450852e-05,5.958439527783428214e-36
1.354048387643387458e-05,6.644354451750532706e-36
1.357889438349924395e-05,7.411509062209905404e-36
1.361741385026402049e-05,8.269789678947205607e-36
1.365604258581592565e-05,9.230317264378410770e-36
1.369478090011947686e-05,1.030560548033045161e-35
1.373362910401846766e-05,1.150973946628433345e-35
1.377258750923847320e-05,1.285857811861733122e-35
1.381165642838934056e-05,1.436998303153858210e-35
1.385083617496770269e-05,1.606407769497495019e-35
1.389012706335949754e-05,1.796354104024740745e-35
1.392952940884248200e-05,2.009393998975972595e-35
1.396904352758876967e-05,2.248410631208677179e-35
1.400866973666736342e-05,2.516656382036024682e-35
1.404840835404669995e-05,2.817801279282822950e-35
1.408825969859720099e-05,3.155987945509927569e-35
1.412822409009383985e-05,3.535893946122319691e-35
1.416830184921869097e-05,3.962802556531556511e-35
1.420849329756352015e-05,4.442683110989128595e-35
1.424879875763235446e-05,4.982282259762390929e-35
1.428921855284407414e-05,5.589227649026459283e-35
1.432975300753500793e-05,6.272145752653780584e-35
1.437040244696153006e-05,7.040795831015133248e-35
1.441116719730268097e-05,7.906222273532944076e-35
1.445204758566277449e-05,8.880927904374206905e-35
1.449304394007402700e-05,9.979071200388537416e-35
1.453415658949919175e-05,1.121669079423550487e-34
1.457538586383418970e-05,1.261196112165280944e-34
1.461673209391077092e-05,1.418548362931583109e-34
1.465819561149915733e-05,1.596061859945812302e-34
1.469977674931070407e-05,1.796386338170854598e-34
1.474147584100058291e-05,2.022528366575441928e-34
1.478329322117044363e-05,2.277900539687798132e-34
1.482522922537110926e-05,2.566377604916812889e-34
1.486728419010526457e-05,2.892360525018854349e-34
1.490945845283015644e-05,3.260849622140486760e-34
1.495175235196030094e-05,3.677528119005322033e-34
1.499416622687020399e-05,4.148857587410387668e-34
1.503670041789707533e-05,4.682187038170348382e-34
1.507935526634356771e-05,5.285877644515732870e-34
1.512213111448051292e-05,5.969445387942426814e-34
1.516502830554966609e-05,6.743724257683125820e-34
1.520804718376646367e-05,7.621053029326482077e-34
1.525118809432278307e-05,8.615489102775181848e-34
1.529445138338971413e-05,9.743053404094112346e-34
1.533783739812032723e-05,1.102201096076953071e-33
1.538134648665248375e-05,1.247319245809648841e-33
1.542497899811159570e-05,1.412036289048580157e-33
1.546873528261345990e-05,1.599064435243862414e-33
1.551261569126703962e-05,1.811500108946975013e-33
1.555662057617730385e-05,2.052879617230548572e-33
1.560075029044803943e-05,2.327243059478010684e-33
1.564500518818468696e-05,2.639207725792076524e-33
1.568938562449718338e-05,2.994052422565179663e-33
1.573389195550282160e-05,3.397814386303768679e-33
1.577852453832907957e-05,3.857400704462935097e-33
1.582328373111652393e-05,4.380716460467905818e-33
1.586816989302168311e-05,4.976812165846396059e-33
1.591318338421982223e-05,5.656053443119803642e-33
1.595832456590800939e-05,6.430316387724122366e-33
1.600359380030790064e-05,7.313212576091928536e-33
1.604899145066867417e-05,8.320348312287994011e-33
